HPO ID	Phenotype name	No. occurrences	Earliness (lower = earlier)	Example sentence
HP:0001251	Ataxia	6	0	 76 102 hp 0001263 global developmental delay 83 102 hp 0001263 developmental delay 104 110 hp 0001251 ataxia 112 143 hp 0000749 episodes of paroxysmal laughter 124 143 hp 0000749 paroxysmal laughter 135 143 hp 0000748 laughter 145 153 hp 0001250 seizures 159 171 hp 0000252 microcephaly 315 332 hp 0001999 facial appearance 355 368 hp 0002051 prominent jaw 372 382 hp 0000154 wide mouth 390 402 hp 0000307 pointed chin 404 420 hp 0000182 tongue thrusting 436 453 hp 0100022 movement disorder 468 491 hp 0002136 wide based ataxic gait 480 486 hp 0001251 ataxic 480 491 hp 0002066 ataxic gait 506 526 hp 0002276 jerky limb movements 531 552 hp 0100023 flapping of the hands 562 570 hp 0003813 variable
HP:0000749	Paroxysmal bursts of laughter	3	0	 76 102 hp 0001263 global developmental delay 83 102 hp 0001263 developmental delay 104 110 hp 0001251 ataxia 112 143 hp 0000749 episodes of paroxysmal laughter 124 143 hp 0000749 paroxysmal laughter 135 143 hp 0000748 laughter 145 153 hp 0001250 seizures 159 171 hp 0000252 microcephaly 315 332 hp 0001999 facial appearance 355 368 hp 0002051 prominent jaw 372 382 hp 0000154 wide mouth 390 402 hp 0000307 pointed chin 404 420 hp 0000182 tongue thrusting 436 453 hp 0100022 movement disorder 468 491 hp 0002136 wide based ataxic gait 480 486 hp 0001251 ataxic 480 491 hp 0002066 ataxic gait 506 526 hp 0002276 jerky limb movements 531 552 hp 0100023 flapping of the hands 562 570 hp 0003813 variable
HP:0001263	Global developmental delay	3	0	 76 102 hp 0001263 global developmental delay 83 102 hp 0001263 developmental delay 104 110 hp 0001251 ataxia 112 143 hp 0000749 episodes of paroxysmal laughter 124 143 hp 0000749 paroxysmal laughter 135 143 hp 0000748 laughter 145 153 hp 0001250 seizures 159 171 hp 0000252 microcephaly 315 332 hp 0001999 facial appearance 355 368 hp 0002051 prominent jaw 372 382 hp 0000154 wide mouth 390 402 hp 0000307 pointed chin 404 420 hp 0000182 tongue thrusting 436 453 hp 0100022 movement disorder 468 491 hp 0002136 wide based ataxic gait 480 486 hp 0001251 ataxic 480 491 hp 0002066 ataxic gait 506 526 hp 0002276 jerky limb movements 531 552 hp 0100023 flapping of the hands 562 570 hp 0003813 variable
HP:0002066	Gait ataxia	3	1	 76 102 hp 0001263 global developmental delay 83 102 hp 0001263 developmental delay 104 110 hp 0001251 ataxia 112 143 hp 0000749 episodes of paroxysmal laughter 124 143 hp 0000749 paroxysmal laughter 135 143 hp 0000748 laughter 145 153 hp 0001250 seizures 159 171 hp 0000252 microcephaly 315 332 hp 0001999 facial appearance 355 368 hp 0002051 prominent jaw 372 382 hp 0000154 wide mouth 390 402 hp 0000307 pointed chin 404 420 hp 0000182 tongue thrusting 436 453 hp 0100022 movement disorder 468 491 hp 0002136 wide based ataxic gait 480 486 hp 0001251 ataxic 480 491 hp 0002066 ataxic gait 506 526 hp 0002276 jerky limb movements 531 552 hp 0100023 flapping of the hands 562 570 hp 0003813 variable
HP:0000154	Wide mouth	2	0	 76 102 hp 0001263 global developmental delay 83 102 hp 0001263 developmental delay 104 110 hp 0001251 ataxia 112 143 hp 0000749 episodes of paroxysmal laughter 124 143 hp 0000749 paroxysmal laughter 135 143 hp 0000748 laughter 145 153 hp 0001250 seizures 159 171 hp 0000252 microcephaly 315 332 hp 0001999 facial appearance 355 368 hp 0002051 prominent jaw 372 382 hp 0000154 wide mouth 390 402 hp 0000307 pointed chin 404 420 hp 0000182 tongue thrusting 436 453 hp 0100022 movement disorder 468 491 hp 0002136 wide based ataxic gait 480 486 hp 0001251 ataxic 480 491 hp 0002066 ataxic gait 506 526 hp 0002276 jerky limb movements 531 552 hp 0100023 flapping of the hands 562 570 hp 0003813 variable
HP:0000252	Microcephaly	2	0	 76 102 hp 0001263 global developmental delay 83 102 hp 0001263 developmental delay 104 110 hp 0001251 ataxia 112 143 hp 0000749 episodes of paroxysmal laughter 124 143 hp 0000749 paroxysmal laughter 135 143 hp 0000748 laughter 145 153 hp 0001250 seizures 159 171 hp 0000252 microcephaly 315 332 hp 0001999 facial appearance 355 368 hp 0002051 prominent jaw 372 382 hp 0000154 wide mouth 390 402 hp 0000307 pointed chin 404 420 hp 0000182 tongue thrusting 436 453 hp 0100022 movement disorder 468 491 hp 0002136 wide based ataxic gait 480 486 hp 0001251 ataxic 480 491 hp 0002066 ataxic gait 506 526 hp 0002276 jerky limb movements 531 552 hp 0100023 flapping of the hands 562 570 hp 0003813 variable
HP:0000303	Mandibular prognathia	2	0	 76 102 hp 0001263 global developmental delay 83 102 hp 0001263 developmental delay 104 110 hp 0001251 ataxia 112 143 hp 0000749 episodes of paroxysmal laughter 124 143 hp 0000749 paroxysmal laughter 135 143 hp 0000748 laughter 145 153 hp 0001250 seizures 159 171 hp 0000252 microcephaly 315 332 hp 0001999 facial appearance 355 368 hp 0002051 prominent jaw 372 382 hp 0000154 wide mouth 390 402 hp 0000307 pointed chin 404 420 hp 0000182 tongue thrusting 436 453 hp 0100022 movement disorder 468 491 hp 0002136 wide based ataxic gait 480 486 hp 0001251 ataxic 480 491 hp 0002066 ataxic gait 506 526 hp 0002276 jerky limb movements 531 552 hp 0100023 flapping of the hands 562 570 hp 0003813 variable
HP:0000307	Pointed chin	2	0	 76 102 hp 0001263 global developmental delay 83 102 hp 0001263 developmental delay 104 110 hp 0001251 ataxia 112 143 hp 0000749 episodes of paroxysmal laughter 124 143 hp 0000749 paroxysmal laughter 135 143 hp 0000748 laughter 145 153 hp 0001250 seizures 159 171 hp 0000252 microcephaly 315 332 hp 0001999 facial appearance 355 368 hp 0002051 prominent jaw 372 382 hp 0000154 wide mouth 390 402 hp 0000307 pointed chin 404 420 hp 0000182 tongue thrusting 436 453 hp 0100022 movement disorder 468 491 hp 0002136 wide based ataxic gait 480 486 hp 0001251 ataxic 480 491 hp 0002066 ataxic gait 506 526 hp 0002276 jerky limb movements 531 552 hp 0100023 flapping of the hands 562 570 hp 0003813 variable
HP:0001250	Seizures	2	0	 76 102 hp 0001263 global developmental delay 83 102 hp 0001263 developmental delay 104 110 hp 0001251 ataxia 112 143 hp 0000749 episodes of paroxysmal laughter 124 143 hp 0000749 paroxysmal laughter 135 143 hp 0000748 laughter 145 153 hp 0001250 seizures 159 171 hp 0000252 microcephaly 315 332 hp 0001999 facial appearance 355 368 hp 0002051 prominent jaw 372 382 hp 0000154 wide mouth 390 402 hp 0000307 pointed chin 404 420 hp 0000182 tongue thrusting 436 453 hp 0100022 movement disorder 468 491 hp 0002136 wide based ataxic gait 480 486 hp 0001251 ataxic 480 491 hp 0002066 ataxic gait 506 526 hp 0002276 jerky limb movements 531 552 hp 0100023 flapping of the hands 562 570 hp 0003813 variable
HP:0011451	Congenital microcephaly	2	0	 76 102 hp 0001263 global developmental delay 83 102 hp 0001263 developmental delay 104 110 hp 0001251 ataxia 112 143 hp 0000749 episodes of paroxysmal laughter 124 143 hp 0000749 paroxysmal laughter 135 143 hp 0000748 laughter 145 153 hp 0001250 seizures 159 171 hp 0000252 microcephaly 315 332 hp 0001999 facial appearance 355 368 hp 0002051 prominent jaw 372 382 hp 0000154 wide mouth 390 402 hp 0000307 pointed chin 404 420 hp 0000182 tongue thrusting 436 453 hp 0100022 movement disorder 468 491 hp 0002136 wide based ataxic gait 480 486 hp 0001251 ataxic 480 491 hp 0002066 ataxic gait 506 526 hp 0002276 jerky limb movements 531 552 hp 0100023 flapping of the hands 562 570 hp 0003813 variable
