HPO ID	Phenotype name	No. occurrences	Earliness (lower = earlier)	Example sentence
HP:0001263	Global developmental delay	5	0	 228 251 hp 0001107 oculocutaneous albinism 243 251 hp 0001022 albinism 549 594 hp 0007106 severe to profound global developmental delay 559 594 hp 0012736 profound global developmental delay 568 594 hp 0001263 global developmental delay 575 594 hp 0001263 developmental delay 599 627 hp 0005484 postnatal onset microcephaly 615 627 hp 0000252 microcephaly 638 646 hp 0001250 seizures 648 657 hp 0001252 hypotonia 659 672 hp 0001347 hyperreflexia 678 690 hp 0002487 hyperkinesis 701 714 hp 0001010 hypopigmented 701 714 hp 0001010 hypopigmented 756 773 hp 0000478 eye abnormalities 783 811 hp 0007757 choroidal pigment hypoplasia 1051 1056 hp 0003593 young 1088 1104 hp 0007513 hypopigmentation 1198 1206 hp 0001022 albinism
HP:0001022	Albinism	4	0	 228 251 hp 0001107 oculocutaneous albinism 243 251 hp 0001022 albinism 549 594 hp 0007106 severe to profound global developmental delay 559 594 hp 0012736 profound global developmental delay 568 594 hp 0001263 global developmental delay 575 594 hp 0001263 developmental delay 599 627 hp 0005484 postnatal onset microcephaly 615 627 hp 0000252 microcephaly 638 646 hp 0001250 seizures 648 657 hp 0001252 hypotonia 659 672 hp 0001347 hyperreflexia 678 690 hp 0002487 hyperkinesis 701 714 hp 0001010 hypopigmented 701 714 hp 0001010 hypopigmented 756 773 hp 0000478 eye abnormalities 783 811 hp 0007757 choroidal pigment hypoplasia 1051 1056 hp 0003593 young 1088 1104 hp 0007513 hypopigmentation 1198 1206 hp 0001022 albinism
HP:0000252	Microcephaly	3	0	 228 251 hp 0001107 oculocutaneous albinism 243 251 hp 0001022 albinism 549 594 hp 0007106 severe to profound global developmental delay 559 594 hp 0012736 profound global developmental delay 568 594 hp 0001263 global developmental delay 575 594 hp 0001263 developmental delay 599 627 hp 0005484 postnatal onset microcephaly 615 627 hp 0000252 microcephaly 638 646 hp 0001250 seizures 648 657 hp 0001252 hypotonia 659 672 hp 0001347 hyperreflexia 678 690 hp 0002487 hyperkinesis 701 714 hp 0001010 hypopigmented 701 714 hp 0001010 hypopigmented 756 773 hp 0000478 eye abnormalities 783 811 hp 0007757 choroidal pigment hypoplasia 1051 1056 hp 0003593 young 1088 1104 hp 0007513 hypopigmentation 1198 1206 hp 0001022 albinism
HP:0011451	Congenital microcephaly	3	0	 228 251 hp 0001107 oculocutaneous albinism 243 251 hp 0001022 albinism 549 594 hp 0007106 severe to profound global developmental delay 559 594 hp 0012736 profound global developmental delay 568 594 hp 0001263 global developmental delay 575 594 hp 0001263 developmental delay 599 627 hp 0005484 postnatal onset microcephaly 615 627 hp 0000252 microcephaly 638 646 hp 0001250 seizures 648 657 hp 0001252 hypotonia 659 672 hp 0001347 hyperreflexia 678 690 hp 0002487 hyperkinesis 701 714 hp 0001010 hypopigmented 701 714 hp 0001010 hypopigmented 756 773 hp 0000478 eye abnormalities 783 811 hp 0007757 choroidal pigment hypoplasia 1051 1056 hp 0003593 young 1088 1104 hp 0007513 hypopigmentation 1198 1206 hp 0001022 albinism
HP:0012736	Profound global developmental delay	3	0	 228 251 hp 0001107 oculocutaneous albinism 243 251 hp 0001022 albinism 549 594 hp 0007106 severe to profound global developmental delay 559 594 hp 0012736 profound global developmental delay 568 594 hp 0001263 global developmental delay 575 594 hp 0001263 developmental delay 599 627 hp 0005484 postnatal onset microcephaly 615 627 hp 0000252 microcephaly 638 646 hp 0001250 seizures 648 657 hp 0001252 hypotonia 659 672 hp 0001347 hyperreflexia 678 690 hp 0002487 hyperkinesis 701 714 hp 0001010 hypopigmented 701 714 hp 0001010 hypopigmented 756 773 hp 0000478 eye abnormalities 783 811 hp 0007757 choroidal pigment hypoplasia 1051 1056 hp 0003593 young 1088 1104 hp 0007513 hypopigmentation 1198 1206 hp 0001022 albinism
HP:0000478	Abnormality of the eye	2	0	 228 251 hp 0001107 oculocutaneous albinism 243 251 hp 0001022 albinism 549 594 hp 0007106 severe to profound global developmental delay 559 594 hp 0012736 profound global developmental delay 568 594 hp 0001263 global developmental delay 575 594 hp 0001263 developmental delay 599 627 hp 0005484 postnatal onset microcephaly 615 627 hp 0000252 microcephaly 638 646 hp 0001250 seizures 648 657 hp 0001252 hypotonia 659 672 hp 0001347 hyperreflexia 678 690 hp 0002487 hyperkinesis 701 714 hp 0001010 hypopigmented 701 714 hp 0001010 hypopigmented 756 773 hp 0000478 eye abnormalities 783 811 hp 0007757 choroidal pigment hypoplasia 1051 1056 hp 0003593 young 1088 1104 hp 0007513 hypopigmentation 1198 1206 hp 0001022 albinism
HP:0001010	Hypopigmentation of the skin	2	0	 228 251 hp 0001107 oculocutaneous albinism 243 251 hp 0001022 albinism 549 594 hp 0007106 severe to profound global developmental delay 559 594 hp 0012736 profound global developmental delay 568 594 hp 0001263 global developmental delay 575 594 hp 0001263 developmental delay 599 627 hp 0005484 postnatal onset microcephaly 615 627 hp 0000252 microcephaly 638 646 hp 0001250 seizures 648 657 hp 0001252 hypotonia 659 672 hp 0001347 hyperreflexia 678 690 hp 0002487 hyperkinesis 701 714 hp 0001010 hypopigmented 701 714 hp 0001010 hypopigmented 756 773 hp 0000478 eye abnormalities 783 811 hp 0007757 choroidal pigment hypoplasia 1051 1056 hp 0003593 young 1088 1104 hp 0007513 hypopigmentation 1198 1206 hp 0001022 albinism
HP:0001250	Seizures	2	0	 228 251 hp 0001107 oculocutaneous albinism 243 251 hp 0001022 albinism 549 594 hp 0007106 severe to profound global developmental delay 559 594 hp 0012736 profound global developmental delay 568 594 hp 0001263 global developmental delay 575 594 hp 0001263 developmental delay 599 627 hp 0005484 postnatal onset microcephaly 615 627 hp 0000252 microcephaly 638 646 hp 0001250 seizures 648 657 hp 0001252 hypotonia 659 672 hp 0001347 hyperreflexia 678 690 hp 0002487 hyperkinesis 701 714 hp 0001010 hypopigmented 701 714 hp 0001010 hypopigmented 756 773 hp 0000478 eye abnormalities 783 811 hp 0007757 choroidal pigment hypoplasia 1051 1056 hp 0003593 young 1088 1104 hp 0007513 hypopigmentation 1198 1206 hp 0001022 albinism
HP:0001290	Generalized hypotonia	2	0	 228 251 hp 0001107 oculocutaneous albinism 243 251 hp 0001022 albinism 549 594 hp 0007106 severe to profound global developmental delay 559 594 hp 0012736 profound global developmental delay 568 594 hp 0001263 global developmental delay 575 594 hp 0001263 developmental delay 599 627 hp 0005484 postnatal onset microcephaly 615 627 hp 0000252 microcephaly 638 646 hp 0001250 seizures 648 657 hp 0001252 hypotonia 659 672 hp 0001347 hyperreflexia 678 690 hp 0002487 hyperkinesis 701 714 hp 0001010 hypopigmented 701 714 hp 0001010 hypopigmented 756 773 hp 0000478 eye abnormalities 783 811 hp 0007757 choroidal pigment hypoplasia 1051 1056 hp 0003593 young 1088 1104 hp 0007513 hypopigmentation 1198 1206 hp 0001022 albinism
HP:0001319	Neonatal hypotonia	2	0	 228 251 hp 0001107 oculocutaneous albinism 243 251 hp 0001022 albinism 549 594 hp 0007106 severe to profound global developmental delay 559 594 hp 0012736 profound global developmental delay 568 594 hp 0001263 global developmental delay 575 594 hp 0001263 developmental delay 599 627 hp 0005484 postnatal onset microcephaly 615 627 hp 0000252 microcephaly 638 646 hp 0001250 seizures 648 657 hp 0001252 hypotonia 659 672 hp 0001347 hyperreflexia 678 690 hp 0002487 hyperkinesis 701 714 hp 0001010 hypopigmented 701 714 hp 0001010 hypopigmented 756 773 hp 0000478 eye abnormalities 783 811 hp 0007757 choroidal pigment hypoplasia 1051 1056 hp 0003593 young 1088 1104 hp 0007513 hypopigmentation 1198 1206 hp 0001022 albinism
