HPO ID	Phenotype name	No. occurrences	Earliness (lower = earlier)	Example sentence
HP:0002664	Neoplasm	9	0	 0 17 hp 0006746 neurofibromatosis 35 67 hp 0009589 bilateral vestibular schwannomas 45 67 hp 0009588 vestibular schwannomas 56 67 hp 0100008 schwannomas 82 95 hp 0004375 neural tumors 89 95 hp 0002664 tumors 101 110 hp 0000518 cataracts 146 157 hp 0003008 many tumors 151 157 hp 0002664 tumors 164 173 hp 0003593 early age 290 312 hp 0009588 vestibular schwannomas 301 312 hp 0100008 schwannomas 329 335 hp 0002664 tumors 855 866 hp 0002858 meningiomas 879 890 hp 0008069 skin tumors 884 890 hp 0002664 tumors 908 917 hp 0000518 cataracts 1183 1191 hp 0003813 variable 1325 1331 hp 0002664 tumors 1675 1693 hp 0009594 retinal hamartomas 1701 1721 hp 0100014 epiretinal membranes
HP:0100008	Schwannoma	6	0	 0 17 hp 0006746 neurofibromatosis 35 67 hp 0009589 bilateral vestibular schwannomas 45 67 hp 0009588 vestibular schwannomas 56 67 hp 0100008 schwannomas 82 95 hp 0004375 neural tumors 89 95 hp 0002664 tumors 101 110 hp 0000518 cataracts 146 157 hp 0003008 many tumors 151 157 hp 0002664 tumors 164 173 hp 0003593 early age 290 312 hp 0009588 vestibular schwannomas 301 312 hp 0100008 schwannomas 329 335 hp 0002664 tumors 855 866 hp 0002858 meningiomas 879 890 hp 0008069 skin tumors 884 890 hp 0002664 tumors 908 917 hp 0000518 cataracts 1183 1191 hp 0003813 variable 1325 1331 hp 0002664 tumors 1675 1693 hp 0009594 retinal hamartomas 1701 1721 hp 0100014 epiretinal membranes
HP:0009588	Vestibular Schwannoma	4	0	 0 17 hp 0006746 neurofibromatosis 35 67 hp 0009589 bilateral vestibular schwannomas 45 67 hp 0009588 vestibular schwannomas 56 67 hp 0100008 schwannomas 82 95 hp 0004375 neural tumors 89 95 hp 0002664 tumors 101 110 hp 0000518 cataracts 146 157 hp 0003008 many tumors 151 157 hp 0002664 tumors 164 173 hp 0003593 early age 290 312 hp 0009588 vestibular schwannomas 301 312 hp 0100008 schwannomas 329 335 hp 0002664 tumors 855 866 hp 0002858 meningiomas 879 890 hp 0008069 skin tumors 884 890 hp 0002664 tumors 908 917 hp 0000518 cataracts 1183 1191 hp 0003813 variable 1325 1331 hp 0002664 tumors 1675 1693 hp 0009594 retinal hamartomas 1701 1721 hp 0100014 epiretinal membranes
HP:0000518	Cataract	3	0	 0 17 hp 0006746 neurofibromatosis 35 67 hp 0009589 bilateral vestibular schwannomas 45 67 hp 0009588 vestibular schwannomas 56 67 hp 0100008 schwannomas 82 95 hp 0004375 neural tumors 89 95 hp 0002664 tumors 101 110 hp 0000518 cataracts 146 157 hp 0003008 many tumors 151 157 hp 0002664 tumors 164 173 hp 0003593 early age 290 312 hp 0009588 vestibular schwannomas 301 312 hp 0100008 schwannomas 329 335 hp 0002664 tumors 855 866 hp 0002858 meningiomas 879 890 hp 0008069 skin tumors 884 890 hp 0002664 tumors 908 917 hp 0000518 cataracts 1183 1191 hp 0003813 variable 1325 1331 hp 0002664 tumors 1675 1693 hp 0009594 retinal hamartomas 1701 1721 hp 0100014 epiretinal membranes
HP:0000519	Developmental cataract	3	0	 0 17 hp 0006746 neurofibromatosis 35 67 hp 0009589 bilateral vestibular schwannomas 45 67 hp 0009588 vestibular schwannomas 56 67 hp 0100008 schwannomas 82 95 hp 0004375 neural tumors 89 95 hp 0002664 tumors 101 110 hp 0000518 cataracts 146 157 hp 0003008 many tumors 151 157 hp 0002664 tumors 164 173 hp 0003593 early age 290 312 hp 0009588 vestibular schwannomas 301 312 hp 0100008 schwannomas 329 335 hp 0002664 tumors 855 866 hp 0002858 meningiomas 879 890 hp 0008069 skin tumors 884 890 hp 0002664 tumors 908 917 hp 0000518 cataracts 1183 1191 hp 0003813 variable 1325 1331 hp 0002664 tumors 1675 1693 hp 0009594 retinal hamartomas 1701 1721 hp 0100014 epiretinal membranes
HP:0001067	Neurofibromas	2	0	 0 17 hp 0006746 neurofibromatosis 35 67 hp 0009589 bilateral vestibular schwannomas 45 67 hp 0009588 vestibular schwannomas 56 67 hp 0100008 schwannomas 82 95 hp 0004375 neural tumors 89 95 hp 0002664 tumors 101 110 hp 0000518 cataracts 146 157 hp 0003008 many tumors 151 157 hp 0002664 tumors 164 173 hp 0003593 early age 290 312 hp 0009588 vestibular schwannomas 301 312 hp 0100008 schwannomas 329 335 hp 0002664 tumors 855 866 hp 0002858 meningiomas 879 890 hp 0008069 skin tumors 884 890 hp 0002664 tumors 908 917 hp 0000518 cataracts 1183 1191 hp 0003813 variable 1325 1331 hp 0002664 tumors 1675 1693 hp 0009594 retinal hamartomas 1701 1721 hp 0100014 epiretinal membranes
HP:0002858	Meningioma	2	0	 0 17 hp 0006746 neurofibromatosis 35 67 hp 0009589 bilateral vestibular schwannomas 45 67 hp 0009588 vestibular schwannomas 56 67 hp 0100008 schwannomas 82 95 hp 0004375 neural tumors 89 95 hp 0002664 tumors 101 110 hp 0000518 cataracts 146 157 hp 0003008 many tumors 151 157 hp 0002664 tumors 164 173 hp 0003593 early age 290 312 hp 0009588 vestibular schwannomas 301 312 hp 0100008 schwannomas 329 335 hp 0002664 tumors 855 866 hp 0002858 meningiomas 879 890 hp 0008069 skin tumors 884 890 hp 0002664 tumors 908 917 hp 0000518 cataracts 1183 1191 hp 0003813 variable 1325 1331 hp 0002664 tumors 1675 1693 hp 0009594 retinal hamartomas 1701 1721 hp 0100014 epiretinal membranes
HP:0008069	Neoplasm of the skin	2	0	 0 17 hp 0006746 neurofibromatosis 35 67 hp 0009589 bilateral vestibular schwannomas 45 67 hp 0009588 vestibular schwannomas 56 67 hp 0100008 schwannomas 82 95 hp 0004375 neural tumors 89 95 hp 0002664 tumors 101 110 hp 0000518 cataracts 146 157 hp 0003008 many tumors 151 157 hp 0002664 tumors 164 173 hp 0003593 early age 290 312 hp 0009588 vestibular schwannomas 301 312 hp 0100008 schwannomas 329 335 hp 0002664 tumors 855 866 hp 0002858 meningiomas 879 890 hp 0008069 skin tumors 884 890 hp 0002664 tumors 908 917 hp 0000518 cataracts 1183 1191 hp 0003813 variable 1325 1331 hp 0002664 tumors 1675 1693 hp 0009594 retinal hamartomas 1701 1721 hp 0100014 epiretinal membranes
HP:0009589	Bilateral vestibular Schwannoma	2	0	 0 17 hp 0006746 neurofibromatosis 35 67 hp 0009589 bilateral vestibular schwannomas 45 67 hp 0009588 vestibular schwannomas 56 67 hp 0100008 schwannomas 82 95 hp 0004375 neural tumors 89 95 hp 0002664 tumors 101 110 hp 0000518 cataracts 146 157 hp 0003008 many tumors 151 157 hp 0002664 tumors 164 173 hp 0003593 early age 290 312 hp 0009588 vestibular schwannomas 301 312 hp 0100008 schwannomas 329 335 hp 0002664 tumors 855 866 hp 0002858 meningiomas 879 890 hp 0008069 skin tumors 884 890 hp 0002664 tumors 908 917 hp 0000518 cataracts 1183 1191 hp 0003813 variable 1325 1331 hp 0002664 tumors 1675 1693 hp 0009594 retinal hamartomas 1701 1721 hp 0100014 epiretinal membranes
HP:0009594	Retinal hamartoma	2	0	 0 17 hp 0006746 neurofibromatosis 35 67 hp 0009589 bilateral vestibular schwannomas 45 67 hp 0009588 vestibular schwannomas 56 67 hp 0100008 schwannomas 82 95 hp 0004375 neural tumors 89 95 hp 0002664 tumors 101 110 hp 0000518 cataracts 146 157 hp 0003008 many tumors 151 157 hp 0002664 tumors 164 173 hp 0003593 early age 290 312 hp 0009588 vestibular schwannomas 301 312 hp 0100008 schwannomas 329 335 hp 0002664 tumors 855 866 hp 0002858 meningiomas 879 890 hp 0008069 skin tumors 884 890 hp 0002664 tumors 908 917 hp 0000518 cataracts 1183 1191 hp 0003813 variable 1325 1331 hp 0002664 tumors 1675 1693 hp 0009594 retinal hamartomas 1701 1721 hp 0100014 epiretinal membranes
